,tweet,label
3682,dos fir latar belakang masih kurang kuat dos turut saya latar belakang sudah cukup hanya kurang kuat di tuju tulis saya baik sensei saya revisi habis itu revisi bab,0
3683,iya soal dia polos ituuuu jadi kalau dia ada ngelive atau muncul di suatu acara atau apa saya yang degdegan sendiri takut dia salah di mata netijen abis netijen seram sekali kalau sudah ngehujat kasihan dia terlalu soft buat kejam,0
3684,tidak biasa bahkan tidak pernah naik ojol di salah satu st hampir saja masalah disamperin opang untung saya dan si mas ojol ganteng masih jaga sama allah ngeri sekali sih,0
3685,beli mobil baru yang harga tidak sampai juta doi ganti head unit pakai merek china asa bawa lamborghini dengan sound double bass power saya kamu kampung,0
3686,nah kalau ini baru benar semua yang salah patut salah buat introprksi dan benar masalah bukan sudah salah e malah lari takut salah,0
3687,please help bagaimana cara leave saya grup yang isi cuma orang teman deket kampus tidak deket juga im faking it they re so toxic dan niru segala yang laku,0
3688,ngeri sekali nenek ini dengar ada suara di dalam lantai dan waktu buka bener-bener bikin kaget nenek dan tugas yang buka,0
3689,saya kenal orang yang lulus lama kenal yang lulus cepat lulus b saja mereka punya waktu dan masalah sendiri jadi saya tidak perlu buru ketika semua yang ada di dalam diri dan di rumah masih messed up wol kusut saja masih bisa usut kalem we atuh,1
3690,tadi jam saya beraniin buat line dia duluan tapi sampai sekarang mas takut buka line aplkasinya saya stop jadi tidak ada notif saya takut gadibaless,0
3691,pernah dikirimin kue sma teman pakai jne minggu tidak sampai terus ganti sma pihak jne nya kirim lagi minggu lagi sampai tapi basi kue sampai nyusut telah kapok tidak mau lagi pakai jne,0
3692,mana kalian ada selalu selip do a untuk para punggawa super elja ale,1
3693,saya takut dengan semua bnda ap y bakal jadi ap y tengah tjadi kat keliling saya aku takut dengan diri sendiri hate this feeling just wanna die rn fml,0
3694,ramadhan udan masuk ke hari yang ke tapi saya masih gin gin saja tidak ada ubah padahal tidak tahu taun depan saya masih ada apa tidak buat ketemu sama ramadhan lagi,0
3695,jadi beberapa hari ini si dia kasihan lihat saya rumah main sama si mungil terus akhir bilang kamu tidak belanja kemudian mikir keras belanja apa beli baju lebaran kata dia,1
3696,sayang sangat dong saya tidak ada siap siap nya pas saya dikenalin bagai keluarga besar dari pihak cewek saya gugup abis padahal saya tadi kek yaelah tidak ada yang kenal saya ini tapi pas dia datang dadak gugup,0
3697,cemburu lihat dia tengah bahagia dan bahagia kasih itu rasa yang salah kamu cukup paham beberapa asa paksa harus kamu sudah sendiri,0
3698,saya tanya ada apa sih memang di bawah sudah ikut saja ajak saya ekor dari belakang dan nyata mcflurry harus kalau hujan gin beli yang hangat eh tapi malah ini kata sudah tidak apa kan kamu tadi beli belum hujan kita saling toleh dan tertawa,1
3699,karena kita kerap letak seluruh angan dan harap akan kasih sayang bukan pada sang maha asih dan sayang itu sebab tak habis kita rasa kecewa,0
3700,manja kang spam suka imagine perhati sekali ke satu cowok akan sayang sekali ke satu cowok kalau sudah kangen suka manja lewat bawel sekali bullyable wjwk apalagi yaa wkwk,1
3701,saya putus untuk pergi sendiri karena saya takut goyah hati dan saya takut teman teman akan sedih tentu maka saya pilih untuk sendiri akan rindu edinburgh castle old town princess castle calton hill dan yang lain,0
3702,awal ge tidak percaya sama istilah indigo tapi punya teman deket indigo dan selalu tahu kalau saya sudah ada planning apa ja itu bikin saya heran kaget dan agak takut,0
3703,tidak mampu saya untuk tidak menang dan pikir itu sulit sulit tenang hati ini,1
3704,persibku menang lagi persibku menang lagi oooo oooo oooo oooooooooo,1
3705,halo polisi halo densus halo divisi humas polri kog masih ada saja akun kutil lendir penuh benci dan ada unsur provokatif gin di biar exist di sosial media instagram cc,0
3706,kenapa sih kalau ada pilih tidak pernah ikutin kata hati selalu meng iya padahal hati tidak mauu cuma karena sungkan sama tawar orang - - astaga kalau sudah begini kepikiraan,0
3707,pas gempa jogja pernah rasa capai sekali tapi tidak bisa tidur karena was-was gempa susul yang kedengeran cuma suara ambulance panjang malam tidak henti hujan deras petir kencang sampek geter semua kira gempa,0
3708,paling nyampah orang suka compare kan saya dengan orang lain dia dia ah saya aku ah tak suka boleh blah lah,0
3709,mesti nonton ne tengah malam nanti dalam selimut habis nonton eng ing eng bunyi detak jarum jam dinding pun jadi takut paksa jam di pergi batre nya biar tidak takut wkwkwkwkwk always,0
3710,benar juga sih di tempat saya ada gereja belum pernah saya lihat adain imunisasi untuk anak mereka dan di kelenteng pun juga sama tidak ada juga ngeri sekali depopulasi,0
3711,anda benar tidak semua tempat kita boleh laksana sholat salah satu di bangun yang diri untuk kafir salah satu gereja saya lindung kepada allaah swt dari goda setan yang ter,0
3712,yoon jisung asli lebih ganteng drpda foto memang dengan pesona gaya rambut yang goda iman para wannables makin jatuh cinta waktu nge-dj doong gila parah aing sampai tidak bisa tutup mulut tidak bisa henti senyum karena pesona keluar,1
3713,serius saya bingung sama maksud and tuju orang yang suka ngelempar kereta dengan batu sakit orang lain kan kalau sampai kena kaca n pecah punya sakit jiwa kali yak,0
3714,benny nay kata orang api itu panas naya ya iya ben benny tapi ada yang lebih panas lagi nay naya apa itu ben benny kobar cinta saya nay naya o in saja,1
3715,gilsssss pegawai stasiun parung panjang layan tidak ramah ngetssss duh maaf mbak lagi tidak mood kerja ya apa lagi tengkar sama cwonya akuuu cuma tanya ajaaaa jawab nada tinggi malah tidak tengok sama sekali,0
3716,selalu jatuh cinta dengan paket lengkap orang wanita indonesia yang sangat inspirasi,1
3717,buat saya juga kan eh ada mas adi makasih semangat ya buat kamu,1
3718,apa cuma saya sini yang pikir kalau perempuan tidak pernah jadi milik orang cara utuh hanya milik suami serta keluarga dari perspektif agama agak disturbing sih buat resolusi konflik rumah tangga sedang karakter orangtua suami suami jelek istri kudu piye,0
3719,kalian boleh maju dalam ajar mungkin capai deret gelar sarjana apa saja tapi tanpa cinta sastra kalian tinggal hanya hewan yang pandai,1
3720,iseng iseng ngetes semua perangkat elektromagnetik rumah dan nyata radiasi komputer laptop tv hp itu tinggi ya dadak jadi parno karena tahu bahaya radiasi itu besar tapi gimana lagi kita,0
3721,pacar saya tidak tahu ada masalah apa di rumah sampai tidak mau pulang dia bilang dia lagi keluyur sama temennya saya khawatir takut dia kenapa kenapa lebih baik saya sikap gimana ya dari tadi saya hanya bisa bilang jangan lupa ngabarin ya hati hati kamu,0
3722,ikhlas itu berat berat sekali namun dengan tidak ikhlas kita malah akan saki oleh hal yang tidak jelas kita malah akan abai hal baik yang harus kita dapat kita malah tidak lihat hal tarik yang harus kita temu kami masih diam,0
3723,ini apa gegara thread nya kemarin tentang oldmoney vs okb tidak sih akhir jadi trending topic yaa lumayan juga ya buat,1
3724,aman bagaimana mase orang kalau aman mah wsrga sekitar pasti senenh dong liat kaliqn datang orang bukti a saja warung dagang di jarahin itu maling kemarin bagaimana mase mending di urusin dulu biar tidak panjang tangan,0
3725,soal zonasi memang kontroversi tapi sampai bikin sktm padahal mampu dan bahkan punya mobil sudah terlalu bayang jika sktm itu jadi bentuk doa dan segera selain tentu sj ajar buruk buat anak sendiri tentang arti jujur,0
3726,karena cinta tidak butuh alas tidak perlu jelas anniversary th to my ly diri mas setia i you so much,1
3727,bukan ku hindar atau tidak bijak dalam sikap masalah namu hanya saja ingin menengankan pikir jenak dan tak ingin penting ego sendiri,0
3728,mereka bilang salah satu buat jatuh cinta adalah saya harus sering buat tertawa tapi tiap kali dia tertawa saya yang di buat jatuh cinta,1
3729,kalau sekarang kamu bangunin saya sahur saya biasa saja kalau bulan depan kamu bangunin saya sahur tiap senin dan kamis tahun depan saya nikahin kamu,1
3730,tapi sayang lemah cuma harga wkwk memang masih belum rilis sih harga berapa tapi kalau saya liat dari video dibandinginnya sama hp huawei porsche design yang lebih mahal dari iphone x kaga tahu sudah itu hp akan laku apa kaga di indonesia,0
3731,sayang sangat deh sama kalian kamu juga masuk ya,1
3732,i you i you so much saya sering sangat bicara gin ke kamu tapi moga kamu tidak bosan ya soal apa yang saya omongin itu semua benar tulus dari hati saya,1
3733,wanita akan tatap pria kalau ada sesuatu di wajah atau jatuh cinta pada,1
3734,toh ya saya jelasin ke kalian kalau saya sayang dia karena dia sahabat saya kamu tidak pada percaya juga kan kamu pada ngira kalau saya itu cinta sama dia hei tolong di-highlight kalau sayang itu tidak selalu soal cinta,0
3735,bismillah salam plur slankers i indonesia kita bakal ketemu di moment yang sangat nanti - nanti oleh kita semua jambore nasional slankers indonesia sama slank,1
3736,sayanggg wkwk saya mau bahak kamu jahat sekali astaga masa anak kamu sendiri kamu katain tetap cakap tahu dia tuhh alis kamu juga malah bisa buat jalan kutu waktu itu p akhir nyata ada yang berpandapat dia mirip alm jonghyun juga yaa,1
3737,kita mah lucu beberapa waktu lalu kita kita tengkar karena orang orang tiga yang coba rusak segala hal yang sudah kita bangun dan sekarang kita yang jadi tokoh utama yang hancur segala hal yang sudah susah payah kita bangun itu-,0
3738,pikir blunder nya saat bulan puasa kok nuduh sudah lahir koruptor besar,0
3739,muter muter di rumah nini nyata orang lagi buat kari asyik ketemu rianna jam gin putri cantik yang sejak dulu ku cari,1
3740,biasa beras jual paling sedikit satu liter hanya di jaman presiden langsing ini beras jual dua ons satu saset makanya presiden sekarang langsing yang dulu ngapain ajaaa,0
3741,saya memilhmu bukan karena saya sayang kamu dan bukan pula karena saya cinta kamu tetapi saya pilih kamu karena hati dan jiwa serta diri sendiri cinta,1
3742,partner tidur waktu di bal dapat tempat spesial dong bentuk rumah gazebo terus di atas kolam renang tapi di pojok haha spesial sangat kan ya btw see kamu,1
3743,sayang sekali sama orang tua yang satu ini selalu ada tempat untuk di hati tempat curhat tempat ngadu tempat tertawa selamat ibadah haji jadi tamu allah ya bunda sani dan ayah,1
3744,itu mbak nya tidak pantes bicara kasar walau harga fondaition nya langit toh tidak bakal bisa cantik lama nya gara itu fondaition karena cantik itu hanya untuk smentara nanti juga tua keriput terus mati cantik di dunia ini hanya sementara,0
3745,padahal saya sudah chat dia save nomor saya dan saya ganti nomor saya pas di hari ultah saya benar bener sedih dan lain dan tadi bisa ruang uji it jam kurang karena sudah campur aduk salting saya keluar duluan,0
3746,mhn maaf semua beliau itu pimpin kalau biar dia kerja semua pimpin pasti citra contoh nya banyak tapi biar mereka kerja apa yang jadi karena sudah jadi pimpin sebab nilai sang cipta lebih hakiki,0
3747,dulu waktu kecil kan takut in kalau makan biji buah biji bakal numbuh di perut pas itu saya makan semangka dong biji ketelen terus saya nang takut jadi pohon semangka,0
3748,cie yang benar mau ngabdi sekali biar bilang pahlawan didik wkwkwkwkkw apa daya ikut program ginian cuma biar sering jalan jalan hahahahahah,0
3749,ekspektasi emak makanya kamu jangan capek jadi sakit kan main terus sih realita sokorr salah mu dewe dolan ae domongi kon nek omah ae ange eram,0
3750,paling senang kalau obat di bandung sama konsulen bisa sharing canda lah kalau di bal ngeliat konsulen cuma bisa nunduk sambil senyum kecut,1
3751,ter mana pun kamu ada sekarang saya hanya mau bilang rasa sayang saya ke kamu tidak pernah ubah saya tunggu kamu sini kalau memang leave tolong jangan lupain saya ya hehe kaya saya yang tidak akan lupain kamu saya baru sadar kalau saya memang sayang kamu dar,1
3752,seperti katak dalam tempurung percaya lebih hadap hegemoni ilmu sains dan teknologi bagai solusi dari agam masalah di indonesia juga adalah dogma sila google scientism sila google arogansi alumni itb eh,0
3753,saya ngeri saja begitu pas bela sungkawa niat hati kirim emot sedih tapi yang pencet malah emot tertawa bahak bahak,0
3754,tidak semua tempat kita boleh laksana sholat salah satu di bangun yang diri untuk kafir salah satu gereja saya lindung kepada allaah swt dari goda setan yang kutuk,0
3755,dulu tiap hari main game terus bicara kasar mau jadi apa sekarang tiap hari main game terus bicara kasar mau jadi apa yutuber gaming,1
3756,tbh saya benar tidak ada niat buat bikin short thread about child marriage tapi hubung hal ini sudah jadi hal yang lumrah bagi bagi masyarakat tentu hal ini tidak akan pernah ada habis untuk bahas sekian,0
3757,soal thr gaji ke- dan tukil seperti bukan hal yang sepele baik bagi yang tidak terima terima tapi lambat dan dari mana itu dapat,0
3758,manis sekali sih tambah sayang kan ya ampun jimin adabyu buing buing,1
3759,cerita horor ku malam ini huehehe jadi saya ingin tidur jadi saya mandi biar dingin selimut langsung tidur sudah begitu sudah mandi nih saya semprot muka kan pakai air mawar,0
3760,hendak masing-masing umat jangan sok lebih pintar masalah yakin iman percaya tidak gampang ini bicara rohani karena itu ada di alir darah hidup kita banyak baca terus ajar sampai kiamat itu benar jemput kita,0
3761,ya saya takut rasa yang dulu bakal balik lagi bahkan takut kalau luka yang dulu dadang beri bakal jadi tambah besar saya tidak mau dadang sering ajak ketemu saya tolak dadang sering izin ingin datang lagi ke rumah saya tolak saya tidak mau sakit dua kali,0
3762,tiba tiap orang begitu lihat mnjd ahl tentang islam dari presiden perdana menteri - sastrawan picis olah semua siap beri kuliah tentang apa sbenarnya islam itu jika tahu sebut begitu mudh untuk oleh mjd sangat aneh bahwasanya opini yang sngat salah luas,0
3763,it s like a circle of stupidity atlit tidak diurusin duit buat bebenah ini itu biar atlit yang datang dari luar negeri bisa nyaman sini tapi atlit sendiri kurang gizi belum beres bebenah eh salah satu stadion rusak supporter karena tim atlit main jelek what a moron,0
3764,rasa bagi cita itu perlu raih dan saya sedang fokus dan usaha untuk itu terus kenapa tidak kerja laahh yang nmanya kerja tidak mesti harus ngantor atau absen tiap pagi,1
3765,seperti itu awal bicara baik olah olah dia memang rp yang baik lebih seram yang selubung dari pada yang terang terang,0
3766,cinta adalah rezeki cinta orang yang kita cinta adalah rezeki indah sedikit rasa cinta dari insan itu sudah cukup bahagia pasti amat besar kan cinta cipta insan,1
